Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-07-20,Michael,Mccaul,"US Congressman",MLKN,"Millerknoll In",107501,Buy,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
2021-07-20,Michael,Mccaul,"US Congressman",GOOGL,"Alphabet Cl A",150001,Sell,"By Dependent Child And Spouse. Traded $100,002 To $200,000 "
2021-07-20,Michael,Mccaul,"US Congressman",R,"Ryder System",65001,Sell,"By Dependent Child And Spouse. Traded $30,002 To $100,000 "
2021-07-20,David,Rouzer,"US Congressman",NVDA,"Nvidia Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-20,Thomas,Tuberville,"US Senator",CLF,Cleveland-Clif,16001,Sell,"Sale Of Put Options With Strike Price $20 And Expiry 21-January-2022. Traded $2,002 To $30,000. "
2021-07-20,Joshua,Gottheimer,"US Congressman",TWTR,"Twitter Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-07-20,Joshua,Gottheimer,"US Congressman",SNAP,"Snap Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-20,Walter,Schrader,"US Congressman",ESGD,"EAFE ESG Optim",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,Patrick,Fallon,"US Congressman",AAPL,"Apple Inc",375000,Sell,"Traded $250,001 to $500,000 ."
2021-07-19,Diana,Harshbarger,"US Congressman",AZO,Autozone,16001,Sell,"Traded $2,002 To $30,000 ."
2021-07-19,Brian,Mast,"US Congressman",MRK,"Merck & Compan",65001,Buy,"Traded $30,002 to $100,000 ."
2021-07-19,Blake,Moore,"US Congressman",DIS,"Walt Disney Co",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,Blake,Moore,"US Congressman",BA,"Boeing Company",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,Blake,Moore,"US Congressman",BAC,"Bank of Americ",32500,Buy,"Traded $1,001 to $15,000 "
2021-07-19,James,Langevin,"US Congressman",GNRC,"Generac Holdin",175000,Sell,"Traded $100,001 to $250,000 "
2021-07-19,Thomas,Tuberville,"US Senator",CLF,Cleveland-Clif,75000,Sell,"Traded $50,001 to $100,000 "
2021-07-19,Joshua,Gottheimer,"US Congressman",SPXC,"SPX Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,John,Curtis,"US Congressman",UNH,"Unitedhealth G",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-19,John,Curtis,"US Congressman",SBUX,"Starbucks Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,John,Curtis,"US Congressman",MRK,"Merck & Compan",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-19,John,Curtis,"US Congressman",HLT,"Hilton Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,John,Curtis,"US Congressman",FI,"Fiserv Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-19,John,Curtis,"US Congressman",AAPL,"Apple Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-07-19,John,Curtis,"US Congressman",AMD,"Adv Micro Devi",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-19,Marie,Newman,"US Congressman",TSLA,"Tesla Inc",8000,Sell,"By Spouse. Traded $1,001 To $15,000. As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-07-19,Marie,Newman,"US Congressman",NFLX,"Netflix Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-07-19,Marie,Newman,"US Congressman",F,"Ford Motor Com",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-07-19,Marjorie,Greene,"US Congressman",V,"Visa Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,Marjorie,Greene,"US Congressman",NVDA,"Nvidia Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,Marjorie,Greene,"US Congressman",INTC,"Intel Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,Marjorie,Greene,"US Congressman",COST,"Costco Wholesa",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-19,Marjorie,Greene,"US Congressman",AMGN,"Amgen Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-19,Trey,Hollingsworth,"US Congressman",MMP,"Magellan Midst",207500,Buy,"Traded $115,002 to $300,000 ."
2021-07-16,Blake,Moore,"US Congressman",NVDA,"Nvidia Corp",8000,Buy,"Purchase Of Put Options With Strike Price $580 And Expiry 17-September-2021. Traded $1,001 To $15,000 "
2021-07-16,Blake,Moore,"US Congressman",NVDA,"Nvidia Corp",8000,Sell,"Sale Of Put Options With Strike Price $585 And Expiry 17-September-2021. Traded $1,001 To $15,000 "
2021-07-16,Austin,Scott,"US Congressman",PLUG,"Plug Power Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-16,Austin,Scott,"US Congressman",NVVE,"Nuvve Hldg Cor",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-16,Austin,Scott,"US Congressman",KPLT,"Katapult Hldgs",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-16,Austin,Scott,"US Congressman",FCEL,"Fuelcell Energ",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-16,James,Langevin,"US Congressman",NFLX,"Netflix Inc",8000,Buy,"Purchase Of Call Options With Strike Price $525 And Expiry 08/20/2021. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-07-16,James,Langevin,"US Congressman",GNRC,"Generac Holdin",8000,Buy,"Purchase Of Call Options With Strike Price $430 And Expiry 08/20/2021. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-07-16,Thomas,Tuberville,"US Senator",MTUM,"USA Momentum F",32500,Buy,"Traded $15,001 to $50,000 "
2021-07-16,Thomas,Tuberville,"US Senator",XLY,"S&P 500 Cons D",32500,Buy,"Traded $15,001 to $50,000 "
2021-07-16,Thomas,Tuberville,"US Senator",DTD,"Wisdomtree U.S",32500,Buy,"Traded $15,001 to $50,000 ."
2021-07-16,Thomas,Tuberville,"US Senator",BMY,"Bristol-Myers ",32500,Buy,"Traded $15,001 to $50,000 "
2021-07-16,Thomas,Tuberville,"US Senator",SQ,"Block Inc",32500,Buy,"Traded $15,001 to $50,000 "
2021-07-16,Thomas,Tuberville,"US Senator",PEP,"Pepsico Inc",32500,Buy,"Traded $15,001 to $50,000 "
2021-07-16,Thomas,Tuberville,"US Senator",PEGA,"Pegasystems In",32500,Buy,"Traded $15,001 to $50,000 "
2021-07-16,Thomas,Tuberville,"US Senator",NWL,"Newell Rubberm",32500,Buy,"Traded $15,001 to $50,000 "
2021-07-16,Thomas,Tuberville,"US Senator",CRWD,"Crowdstrike Ho",32500,Buy,"Traded $15,001 to $50,000 "
2021-07-16,Thomas,Tuberville,"US Senator",AA,"Alcoa Corp",75000,Sell,"Traded $50,001 to $100,000 "
2021-07-16,Thomas,Tuberville,"US Senator",AA,"Alcoa Corp",8000,Buy,"Purchase Of Put Options With Strike Price $25 And Expiry 15-October-2021. Traded $1,001 To $15,000. "
2021-07-16,Thomas,Tuberville,"US Senator",F,"Ford Motor Com",32500,Sell,"Sale Of Put Options With Strike Price $15 And Expiry 18-March-2022. Traded $15,001 To $50,000. "
2021-07-16,Joshua,Gottheimer,"US Congressman",CTSH,"Cognizant Tech",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-16,Marie,Newman,"US Congressman",TRUP,"Trupanion Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-16,Marie,Newman,"US Congressman",SBUX,"Starbucks Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-07-15,Richard,Allen,"US Congressman",PFE,"Pfizer Inc",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-07-15,Richard,Allen,"US Congressman",PYPL,"Paypal Holding",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-07-15,Patrick,Fallon,"US Congressman",DIS,"Walt Disney Co",1,Sell,"Sale Of Put Options With Strike Price $190 And Expiry 20-August-2021. Price No Reported."
2021-07-15,Patrick,Fallon,"US Congressman",DIS,"Walt Disney Co",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-15,Lois,Frankel,"US Congressman",DD,"Dupont Denemou",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-15,Marie,Newman,"US Congressman",LMND,"Lemonade Inc",32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
2021-07-15,Trey,Hollingsworth,"US Congressman",MMP,"Magellan Midst",75000,Buy,"Traded $50,001 to $100,000 ."
2021-07-14,Diana,Harshbarger,"US Congressman",GEN,"Gen Digital In",24002,Buy,"Traded $3,003 To $45,000 . By Director and Spouse."
2021-07-14,Kevin,Hern,"US Congressman",PXD,"Pioneer Natura",8000,"Div Re","Traded $1,001 to $15,000 "
2021-07-14,Diana,Harshbarger,"US Congressman",GEN,"Gen Digital In",24002,Buy,"Traded $3,003 To $45,000 ."
2021-07-14,Diana,Harshbarger,"US Congressman",DVA,"Davita Healthc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-07-14,Michael,Mccaul,"US Congressman",AWI,"Armstrong Worl",65001,Sell,"By Dependent Child And Spouse. Traded $30,002 To $100,000 "
2021-07-14,Michael,Mccaul,"US Congressman",KBR,"KBR Inc",150001,Buy,"By Dependent Child And Spouse. Traded $100,002 To $200,000 "
2021-07-14,Rohit,Khanna,"US Congressman",KMB,Kimberly-Clark,16001,Sell,"By Dependent Child And Spouse. Traded $2,002 To $30,000 "
2021-07-14,Susie,Lee,"US Congressman",GEN,"Gen Digital In",8000,Sell,"Traded $1,001 to $15,000 ."
2021-07-14,Lois,Frankel,"US Congressman",FI,"Fiserv Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-07-14,Lois,Frankel,"US Congressman",DD,"Dupont Denemou",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-14,Trey,Hollingsworth,"US Congressman",MMP,"Magellan Midst",175000,Buy,"Traded $100,001 to $250,000 ."
2021-07-14,Marie,Newman,"US Congressman",ZM,"Zoom Video Com",75000,Sell,"By Spouse. Traded $50,001 to $100,000 ."
2021-07-13,Earl,Blumenauer,"US Congressman",NWN,"Northwest Natu",8000,"Div Re","By Spouse. Traded $1,001 to $15,000 "
2021-07-13,Susie,Lee,"US Congressman",UAA,"Under Armour",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-13,Susie,Lee,"US Congressman",PLNT,"Planet Fitness",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-13,Susie,Lee,"US Congressman",LYV,"Live Nation En",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-13,Susie,Lee,"US Congressman",BBWI,"Bath & Body Wo",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-13,Susie,Lee,"US Congressman",CHDN,"Churchill Down",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-13,Susie,Lee,"US Congressman",CZR,"Caesars Entert",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-13,Susie,Lee,"US Congressman",BLL,"Ball Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-13,Peter,Sessions,"US Congressman",KR,"Kroger Company",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-13,Joshua,Gottheimer,"US Congressman",PINS,"Pinterest Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-13,Marie,Newman,"US Congressman",COST,"Costco Wholesa",32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
2021-07-12,Diana,Harshbarger,"US Congressman",RYDBF,"Royal Dutch Sh",16001,Buy,"As ADR/ADS but shown as Ord equivalent. Traded $2,002 to $30,000 ."
2021-07-12,Virginia,Foxx,"US Congressman",OLP,"One Liberty Pr",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-12,Virginia,Foxx,"US Congressman",MO,"Altria Group",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-09,Virginia,Foxx,"US Congressman",GLAXF,"Gsk Plc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-09,Rohit,Khanna,"US Congressman",KMB,Kimberly-Clark,16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2021-07-09,James,Langevin,"US Congressman",ALXN,"Alexion Pharm ",32500,Sell,"Traded $15,001 to $50,000 ."
2021-07-09,Joshua,Gottheimer,"US Congressman",SIVBQ,"Svb Financial ",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-09,Joshua,Gottheimer,"US Congressman",LOW,"Lowe's Compani",8000,Buy,"Traded $1,001 to $15,000 "
2021-07-09,Marie,Newman,"US Congressman",NKE,"Nike Inc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-07-09,Marie,Newman,"US Congressman",CHWY,"Chewy Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-07-09,Marie,Newman,"US Congressman",AAPL,"Apple Inc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-07-09,Trey,Hollingsworth,"US Congressman",MMP,"Magellan Midst",32500,Buy,"Traded $15,001 to $50,000 ."
2021-07-09,Mark,Green,"US Congressman",USDP,"USD Partners L",175000,Sell,"Traded $100,001 to $250,000 ."
2021-07-09,Mark,Green,"US Congressman",USAC,"USA Compressio",175000,Buy,"Traded $100,001 to $250,000 ."
2021-07-09,Mark,Green,"US Congressman",SHLX,"Shell Midstrea",175000,Buy,"Traded $100,001 to $250,000 "
2021-07-09,Mark,Green,"US Congressman",NS,"Nustar Energy ",175000,Buy,"Traded $100,001 to $250,000 "
2021-07-09,Mark,Green,"US Congressman",ET,"Energy Transfe",750000,Sell,"Traded $500,001 to $1,000,000 "
2021-07-09,Mark,Green,"US Congressman",AM,"Antero Midstre",375000,Buy,"Traded $250,001 to $500,000 "
2021-07-08,Diana,Harshbarger,"US Congressman",LIN,"Linde Plc",24002,Buy,"By Director And Spouse. Traded $3,003 To $45,000 ."
2021-07-08,Roger,Marshall,"US Congressman",ROKU,"Roku Inc",8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 "
2021-07-08,Kevin,Hern,"US Congressman",TIP,"TIPS Bond Isha",8000,"Div Re","Traded $1,001 to $15,000 "
2021-07-08,Diana,Harshbarger,"US Congressman",PG,"Procter & Gamb",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2021-07-08,Diana,Harshbarger,"US Congressman",KO,"Coca-Cola Comp",32002,Buy,"By Director And Spouse. Traded $4,004 To $60,000 ."
2021-07-08,Michael,Mccaul,"US Congressman",NUE,"Nucor Corp",250001,Sell,"By Dependent Child And Spouse. Traded $150,002 To $350,000 ."
2021-07-08,Michael,Mccaul,"US Congressman",MLKN,"Millerknoll In",107501,Buy,"By Dependent Child And Spouse. Traded $65,002 To $150,000 "
2021-07-08,Michael,Mccaul,"US Congressman",DLTR,"Dollar Tree In",450001,Buy,"By Dependent Child And Spouse. Traded $300,002 To $600,000 "
2021-07-08,Austin,Scott,"US Congressman",KPLT,"Katapult Hldgs",8000,Buy,"Traded $1,001 to $15,000 ."
2021-07-08,Joshua,Gottheimer,"US Congressman",SNAP,"Snap Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-07-08,Thomas,Carper,"US Senator",FAST,"Fastenal Compa",8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
2021-07-08,Trey,Hollingsworth,"US Congressman",MMP,"Magellan Midst",32500,Buy,"Traded $15,001 to $50,000 ."
"Downloaded from Barchart.com as of 03-08-2024 04:26pm CST"
