Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-12-22,Michael,Mccaul,"US Congressman",WFC,"Wells Fargo & ",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-22,Michael,Mccaul,"US Congressman",CVS,"CVS Corp",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-22,Michael,Mccaul,"US Congressman",NFG,"National Fuel ",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-22,Michael,Mccaul,"US Congressman",DLTR,"Dollar Tree In",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-22,Michael,Mccaul,"US Congressman",CVX,"Chevron Corp",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-22,Michael,Mccaul,"US Congressman",AAP,"Advance Auto P",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-22,Michael,Mccaul,"US Congressman",AIG,"American Inter",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-22,Michael,Mccaul,"US Congressman",TRTN,"Triton Interna",65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-22,Joshua,Gottheimer,"US Congressman",XP,"XP Inc Cl A",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-22,Thomas,Tuberville,"US Senator",AAPL,"Apple Inc",75000,Sell,"Traded $50,001 to $100,000 ."
2021-12-22,James,Langevin,"US Congressman",ZG,"Zillow Grp Inc",8000,Sell,"Sale Of Call Options With Strike Price $60 And Expiry 31-December-2021. Traded $2,002 To $30,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-12-22,James,Langevin,"US Congressman",ZG,"Zillow Grp Inc",8000,Buy,"Purchase Of Call Options With Strike Price $60 And Expiry 31-December-2021. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-12-22,Donald,Beyer,"US Congressman",VZ,"Verizon Commun",2638,Sell,"Price not reported"
2021-12-22,Donald,Beyer,"US Congressman",BBH,"Vaneck Biotech",3233,Buy,"Price not reported"
2021-12-22,Donald,Beyer,"US Congressman",IXJ,"Global Healthc",3118,Buy,"Price not reported"
2021-12-22,Donald,Beyer,"US Congressman",GH,"Guardant Healt",3483,Sell,"Price not reported"
2021-12-22,Mark,Green,"US Congressman",SPH,"Suburban Propa",375000,Sell,"Traded $250,001 to $500,000 "
2021-12-22,Mark,Green,"US Congressman",SHLX,"Shell Midstrea",750000,Sell,"Traded $500,001 to $1,000,000 "
2021-12-22,Mark,Green,"US Congressman",ET,"Energy Transfe",375000,Sell,"Traded $250,001 to $500,000 "
2021-12-22,Thomas,Carper,"US Senator",CEM,"Clearbridge En",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-12-22,Robert,Gibbs,"US Congressman",BA,"Boeing Company",32500,Sell,"Traded $15,001 to $50,000 "
2021-12-22,Robert,Gibbs,"US Congressman",T,"AT&T Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-22,Robert,Gibbs,"US Congressman",AAPL,"Apple Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",GOOGL,"Alphabet Cl A",550001,Sell,"By Spouse & Dependent Child. Traded $350,002 to $750,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",AMZN,"Amazon.com Inc",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",META,"Meta Platforms",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",SCHW,"The Charles Sc",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",PYPL,"Paypal Holding",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",ADBE,"Adobe Systems ",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",V,"Visa Inc",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",NVDA,"Nvidia Corp",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",NFLX,"Netflix Inc",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",INTU,"Intuit Inc",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",MSFT,"Microsoft Corp",750001,Sell,"By Spouse & Dependent Child. Traded $500,002 To $1,000,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",MNST,"Monster Bevera",150001,Sell,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",UNH,"Unitedhealth G",150001,Sell,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",ADP,"Automatic Data",107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",FLT,"Fleetcor Techn",107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",ZTS,"Zoetis Inc Cl ",107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",UPS,"United Parcel ",107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",LIN,"Linde Plc",107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",BSX,"Boston Scienti",82501,Sell,"By Spouse & Dependent Child.Traded $65,002 To $100,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",AON,"AON Plc",107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",KDP,"Keurig Dr Pepp",65001,Sell,"By Spouse And Dependent Child.Traded $30,002 To $100,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",GPN,"Global Payment",65001,Sell,"By Spouse And Dependent Child. Traded $30,002 To $100,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",MA,"Mastercard Inc",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",NBIX,"Neurocrine Bio",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-21,Michael,Mccaul,"US Congressman",FI,"Fiserv Inc",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-21,Diana,Harshbarger,"US Congressman",GNRC,"Generac Holdin",32000,Sell,"By Director And Spouse.Traded $4,001 To $60,000 "
2021-12-21,Gerald,Moran,"US Senator",VZ,"Verizon Commun",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-21,Gerald,Moran,"US Senator",GOOG,"Alphabet Cl C",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-21,Gerald,Moran,"US Senator",DVA,"Davita Healthc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-12-21,Edwin,Perlmutter,"US Congressman",COIN,"Coinbase Globa",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-12-21,Gerald,Moran,"US Senator",META,"Meta Platforms",8000,Sell,"Traded $1,001 to $15,000 ."
2021-12-21,Gerald,Moran,"US Senator",KR,"Kroger Company",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-21,Gerald,Moran,"US Senator",BK,"Bank of New Yo",16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",CI,"The Cigna Grou",16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 ."
2021-12-21,Gerald,Moran,"US Senator",CSCO,"Cisco Systems ",16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",CMCSA,"Comcast Corp A",16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",KMB,Kimberly-Clark,16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",PFE,"Pfizer Inc",16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",PII,"Polaris Inc",16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",AAPL,"Apple Inc",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2021-12-21,Gerald,Moran,"US Senator",BAC,"Bank of Americ",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2021-12-21,Gerald,Moran,"US Senator",CVS,"CVS Corp",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2021-12-21,Gerald,Moran,"US Senator",XOM,"Exxon Mobil Co",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",GILD,"Gilead Science",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",MSFT,"Microsoft Corp",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 "
2021-12-21,Gerald,Moran,"US Senator",USB,"U.S. Bancorp",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2021-12-21,John,Boozman,"US Senator",KMB,Kimberly-Clark,8000,Sell,"Traded $1,001 to $15,000 "
2021-12-21,Joshua,Gottheimer,"US Congressman",XP,"XP Inc Cl A",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-21,Joshua,Gottheimer,"US Congressman",ITCI,Intra-Cellular,8000,Buy,"Traded $1,001 to $15,000 "
2021-12-21,Thomas,Tuberville,"US Senator",BABA,"Alibaba Group ",32500,Buy,"Traded $15,001 to $50,000 ."
2021-12-21,Donald,Beyer,"US Congressman",FVRR,"Fiverr Interna",8000,Sell,"Price not reported"
2021-12-21,Donald,Beyer,"US Congressman",CVS,"CVS Corp",3628,Buy,"Price not reported."
2021-12-21,Mark,Green,"US Congressman",SHLX,"Shell Midstrea",175000,Sell,"Traded $100,001 to $250,000 "
2021-12-21,Mark,Green,"US Congressman",NS,"Nustar Energy ",750000,Sell,"Traded $500,001 to $1,000,000 "
2021-12-21,Mark,Green,"US Congressman",NGL,"Ngl Energy Par",32500,Sell,"Traded $15,001 to $50,000 "
2021-12-21,Mark,Green,"US Congressman",MPLX,"Mplx LP",750000,Sell,"Traded $500,001 to $1,000,000 "
2021-12-21,Mark,Green,"US Congressman",ET,"Energy Transfe",175000,Sell,"Traded $100,001 to $250,000 "
2021-12-21,Nancy,Pelosi,"US Congressman",MU,"Micron Technol",1,Buy,"By Spouse. Purchase Of 100 Call Options With Strike Price $50 And Expiry 16-Sep-22. Price Not Reported."
2021-12-20,Michael,Mccaul,"US Congressman",FLT,"Fleetcor Techn",123502,Buy,"By Spouse & Dependent Child. Traded $67,004 To $180,000 ."
2021-12-20,Rohit,Khanna,"US Congressman",T,"AT&T Inc",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-12-20,Michael,Mccaul,"US Congressman",SCHW,"The Charles Sc",65001,Sell,"By Spouse And Dependent Child.Traded $30,002 To $100,000 ."
2021-12-20,Michael,Mccaul,"US Congressman",PYPL,"Paypal Holding",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-20,Michael,Mccaul,"US Congressman",FLT,"Fleetcor Techn",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-20,Michael,Mccaul,"US Congressman",LIN,"Linde Plc",107501,Buy,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-12-20,Michael,Mccaul,"US Congressman",SCHW,"The Charles Sc",215002,Buy,"By Spouse & Dependent Child. Traded $130,004 To $300,000 ."
2021-12-20,Diana,Harshbarger,"US Congressman",HLI,"Houlihan Lokey",32000,Buy,"By Director And Spouse.Traded $4,001 To $60,000 "
2021-12-20,Diana,Harshbarger,"US Congressman",AVGO,"Broadcom Ltd",32000,Buy,"By Director And Spouse.Traded $4,001 To $60,000 ."
2021-12-20,Diana,Harshbarger,"US Congressman",ABBV,"Abbvie Inc",32000,Buy,"By Director And Spouse.Traded $4,001 To $60,000 "
2021-12-20,Bill,Pascrell,"US Congressman",TYG,"Tortoise Energ",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-20,Kevin,Hern,"US Congressman",VUZI,"Vuzix Corp",75000,Sell,"Traded $50,001 to $100,000 "
2021-12-20,Kevin,Hern,"US Congressman",MDT,"Medtronic Inc",175000,Sell,"Traded $100,001 to $250,000 "
2021-12-20,Kevin,Hern,"US Congressman",ASXC,"Asensus Surgic",32500,Sell,"Traded $15,001 to $50,000 "
2021-12-20,Blake,Moore,"US Congressman",WYNN,"Wynn Resorts L",75000,Sell,"Traded $50,001 to $100,000 "
2021-12-20,Blake,Moore,"US Congressman",WYNN,"Wynn Resorts L",75000,Buy,"Traded $50,001 to $100,000 "
2021-12-20,Alan,Lowenthal,"US Congressman",JBI,"Janus Internat",8000,Buy,"Spouse. Traded $1,001 to $15,000 "
2021-12-20,James,Langevin,"US Congressman",GNRC,"Generac Holdin",32500,Buy,"Purchase Of Call Options With Strike Price $340 And Expiry 18-February-2022. Traded $15,001 To $50,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-12-20,Virginia,Foxx,"US Congressman",SCU,"Sculptor Capit",32500,Sell,"Traded $15,001 to $50,000 ."
2021-12-20,Nancy,Pelosi,"US Congressman",CRM,"Salesforce Inc",1,Buy,"By Spouse. Purchase Of 130 Call Options With Strike Price $210 And Expiry 20-Jan-23. Price Not Reported."
2021-12-20,Nancy,Pelosi,"US Congressman",RBLX,"Roblox Corp Cl",1,Buy,"By Spouse. Purchase Of 100 Call Options With Strike Price $100 And Expiry 20-Jan-23. Price Not Reported"
2021-12-17,Rohit,Khanna,"US Congressman",ROKU,"Roku Inc",24002,Buy,"By Spouse & Dependent Child. Traded $3,003 to $45,000 ."
2021-12-17,Michael,Mccaul,"US Congressman",ADBE,"Adobe Systems ",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-12-17,Michael,Mccaul,"US Congressman",NVDA,"Nvidia Corp",150001,Sell,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-12-17,Michael,Mccaul,"US Congressman",NFLX,"Netflix Inc",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-12-17,Michael,Mccaul,"US Congressman",INTU,"Intuit Inc",150001,Sell,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-12-17,Nicholas,Taylor,"US Congressman",RNGR,"Ranger Energy ",32500,"Transfer In","Shares Received In Exchange Of Torrent Energy Holdings Shares. Traded $15,001 To $50,000 "
2021-12-17,Shelley,Capito,"US Senator",C,"Citigroup Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-12-17,Shelley,Capito,"US Senator",MSFT,"Microsoft Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-12-17,Nancy,Pelosi,"US Congressman",DIS,"Walt Disney Co",1,Buy,"By Spouse. Purchase Of 50 Call Options With Strike Price $130 And Expiry 16-Sep-22. Price Not Reported."
2021-12-17,Nancy,Pelosi,"US Congressman",GOOG,"Alphabet Cl C",1,Buy,"By Spouse. Purchase Of 10 Call Options With Strike Price $2,000 And Expiry 16-Sep-22. Price Not Reported."
2021-12-17,Ra̼l,Grijalva,"US Congressman",CBOE,"CBOE Global Ma",8000,Sell,"By Spouse.Traded $1,001 To $15,000 "
2021-12-17,Aston,Mceachin,"US Congressman",RIVN,"Rivian Automot",8000,Buy,"Traded $1,001 to $15,000 ."
2021-12-16,Rohit,Khanna,"US Congressman",ATVI,"Activision Bli",24002,Buy,"By Spouse & Dependent Child. Traded $3,003 to $45,000 ."
2021-12-16,Rohit,Khanna,"US Congressman",AMZN,"Amazon.com Inc",24002,Buy,"By Spouse & Dependent Child. Traded $3,003 to $45,000 ."
2021-12-16,Diana,Harshbarger,"US Congressman",AEP,"American Elect",16001,Sell,"By Spouse. Traded $2,002 to $30,000 ."
2021-12-16,Diana,Harshbarger,"US Congressman",WMT,"Walmart Inc",32002,Buy,"By Director & Spouse. Traded $4,004 To $60,000 ."
2021-12-16,Patrick,Fallon,"US Congressman",TWTR,"Twitter Inc",32500,Buy,"Purchase Of Put Options With Strike Price $55 And Expiry 17-12-2021. Price Not Reported"
2021-12-16,Patrick,Fallon,"US Congressman",TWTR,"Twitter Inc",32500,Sell,"Sale Of Put Options With Strike Price $55 And Expiry 17-12-2021. Price Not Reported"
2021-12-16,Kevin,Hern,"US Congressman",RTX,"Rtx Corp",8000,"Div Re","Traded $1,001 to $15,000 ."
2021-12-16,John,Thune,"US Senator",IRT,"Independence R",32500,"Transfer In","Shares Received In Exchange For Shares In Steadfast Income REIT. Traded $15,001 to $50,000 ."
2021-12-16,Kevin,Hern,"US Congressman",HD,"Home Depot",8000,"Div Re","Traded $1,001 to $15,000 "
2021-12-16,Robert,Wittman,"US Congressman",WRK,"Westrock Compa",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Robert,Wittman,"US Congressman",TGT,"Target Corp",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-16,Robert,Wittman,"US Congressman",SBUX,"Starbucks Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Robert,Wittman,"US Congressman",NOC,"Northrop Grumm",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-16,Robert,Wittman,"US Congressman",EOG,"Eog Resources",8000,Buy,"Traded $1,001 to $15,000 ."
2021-12-16,Lloyd,Doggett,"US Congressman",HD,"Home Depot",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Lloyd,Doggett,"US Congressman",KO,"Coca-Cola Comp",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Robert,Wittman,"US Congressman",BSX,"Boston Scienti",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-16,Robert,Wittman,"US Congressman",T,"AT&T Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Virginia,Foxx,"US Congressman",SCHH,"Schwab U.S. RE",75000,Buy,"Traded $50,001 to $100,000 "
2021-12-16,Marjorie,Greene,"US Congressman",DIS,"Walt Disney Co",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Marjorie,Greene,"US Congressman",TFC,"Truist Financi",32500,Sell,"Traded $15,001 to $50,000 "
2021-12-16,Marjorie,Greene,"US Congressman",KHC,"Kraft Heinz Co",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-16,Marjorie,Greene,"US Congressman",SO,"Southern Compa",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Marjorie,Greene,"US Congressman",RXT,"Rackspace Tech",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-16,Marjorie,Greene,"US Congressman",PENN,"Penn Entertain",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Marjorie,Greene,"US Congressman",PYPL,"Paypal Holding",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Marjorie,Greene,"US Congressman",PAGS,"Pagseguro Digi",8000,Sell,"Traded $1,001 to $15,000 ."
2021-12-16,Marjorie,Greene,"US Congressman",LMT,"Lockheed Marti",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Marjorie,Greene,"US Congressman",JPM,"JP Morgan Chas",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-16,Marjorie,Greene,"US Congressman",SQ,"Block Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-15,Michael,Mccaul,"US Congressman",IEMG,"Emrg Mkts Isha",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",IWD,"Russell 1000 V",16001,Sell,"By Espouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",IEFA,"EAFE Ishares C",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",AON,"AON Plc",550001,Sell,"By Spouse & Depedent Child. Traded $350,002 To $750,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",VOO,"S&P 500 ETF Va",315002,Sell,"By Spouse & Dependent Child. Traded $180,004 To $450,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",AMZN,"Amazon.com Inc",107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",NFLX,"Netflix Inc",65001,Sell,"By Spouse And Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",META,"Meta Platforms",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",MAR,"Marriot Int Cl",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",MS,"Morgan Stanley",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",MSFT,"Microsoft Corp",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",C,"Citigroup Inc",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",LBRDK,"Liberty Broadb",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",GS,"Goldman Sachs ",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",WFC,"Wells Fargo & ",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",GE,"General Electr",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",CMCSA,"Comcast Corp A",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",GOOGL,"Alphabet Cl A",148002,Sell,"By Spouse & Dependent Child. Traded $81,004 To $215,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",HLT,"Hilton Inc",40501,Sell,"By Spouse & Dependent Child.Traded $16,002 To $65,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",GM,"General Motors",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 To $65,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",UNH,"Unitedhealth G",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 To $65,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",DISH,"Dish Network C",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 To $65,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",DIS,"Walt Disney Co",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 To $65,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",WTW,"Willis Towers ",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
2021-12-15,Michael,Mccaul,"US Congressman",IAC,"Iac Inc",250001,Buy,"By Spouse & Depenent Child. Traded $150,002 To $350,000 ."
2021-12-15,Lois,Frankel,"US Congressman",KMB,Kimberly-Clark,8000,Sell,"Traded $1,001 to $15,000 "
2021-12-15,Kevin,Hern,"US Congressman",NEE,"Nextera Energy",8000,"Div Re","Traded $1,001 to $15,000 "
2021-12-15,Shelley,Capito,"US Senator",AMGN,"Amgen Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-15,Shelley,Capito,"US Senator",UNH,"Unitedhealth G",8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
2021-12-15,Joshua,Gottheimer,"US Congressman",PHR,"Phreesia Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-15,Joshua,Gottheimer,"US Congressman",MTX,"Minerals Techn",8000,Buy,"Traded $1,001 to $15,000 ."
2021-12-15,Joshua,Gottheimer,"US Congressman",AZTA,"Azenta Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-15,Thomas,Tuberville,"US Senator",BABA,"Alibaba Group ",75000,Buy,"Traded $50,001 to $100,000 ."
2021-12-15,Lloyd,Doggett,"US Congressman",KO,"Coca-Cola Comp",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-15,Alan,Lowenthal,"US Congressman",ADBE,"Adobe Systems ",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-15,Alan,Lowenthal,"US Congressman",BKNG,"Booking Holdin",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-15,Alan,Lowenthal,"US Congressman",IWN,"Russell 2000 V",8000,Sell,"Traded $1,001 to $15,000 "
2021-12-15,Alan,Lowenthal,"US Congressman",ADBE,"Adobe Systems ",8000,Sell,"By Spouse.Traded $1,001 To $15,000 "
2021-12-15,Alan,Lowenthal,"US Congressman",IWN,"Russell 2000 V",8000,Sell,"By Spouse.Traded $1,001 To $15,000 "
2021-12-15,Alan,Lowenthal,"US Congressman",BKNG,"Booking Holdin",8000,Sell,"By Spouse.Traded $1,001 To $15,000 "
2021-12-14,Michael,Mccaul,"US Congressman",SNEJF,"Sony Group Cor",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",SNN,"Smith & Nephew",16001,Sell,"By Spouse and Dependent Child. Traded $2,002 To $30,000 ."
2021-12-14,Michael,Mccaul,"US Congressman",UNLYF,"Unilever Plc G",16001,Sell,"By Spouse & Dependent Child .As ADR/ADS But Shown As Ord Equivalent.Traded $2,002 To $30,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MDT,"Medtronic Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PFE,"Pfizer Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DVA,"Davita Healthc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MASI,"Masimo Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",SGEN,"Seagen Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",UBER,"Uber Technolog",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",YNDX,"Yandex N.V.",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ULTA,"Ulta Beauty In",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ANSS,"Ansys Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MOS,"Mosaic Company",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
